Time,IronAvgP,SteelAvgP
2019-11-22T02:27:28-05:00,1292,3547
2019-11-22T02:32:30-05:00,1292,3546
2019-11-22T02:37:22-05:00,1292,3293
2019-11-22T02:42:29-05:00,1292,3293
2019-11-22T02:47:15-05:00,1292,3302
2019-11-22T02:52:31-05:00,1292,3351
2019-11-22T02:57:26-05:00,1292,3514
2019-11-22T03:07:32-05:00,1292,3528
2019-11-22T03:12:22-05:00,1317,3528
2019-11-22T03:17:27-05:00,1317,3528
2019-11-22T03:22:26-05:00,1317,3534
2019-11-22T03:27:31-05:00,1317,3534
2019-11-22T03:32:32-05:00,1349,3545
2019-11-22T03:37:21-05:00,1349,3545
2019-11-22T03:42:29-05:00,1590,3545
2019-11-22T03:47:22-05:00,1590,3545
2019-11-22T03:52:24-05:00,1590,3545
2019-11-22T03:57:27-05:00,1612,3545
2019-11-22T04:02:33-05:00,1612,3546
2019-11-22T04:07:25-05:00,1678,3549
2019-11-22T04:12:22-05:00,1678,3549
2019-11-22T04:17:23-05:00,1678,3549
2019-11-22T04:22:30-05:00,1676,3549
2019-11-22T04:27:30-05:00,1676,3548
2019-11-22T04:32:27-05:00,1676,3548
2019-11-22T04:37:17-05:00,1676,3547
2019-11-22T04:42:29-05:00,1676,3547
2019-11-22T04:47:22-05:00,1892,3547
2019-11-22T04:52:27-05:00,1892,3548
2019-11-22T04:57:31-05:00,1892,3552
2019-11-22T05:07:35-05:00,1892,3550
2019-11-22T05:12:21-05:00,1892,3550
2019-11-22T05:17:28-05:00,1892,3227
2019-11-22T05:22:33-05:00,1892,2855
2019-11-22T05:27:27-05:00,1892,3277
2019-11-22T05:32:29-05:00,1868,3277
2019-11-22T05:37:30-05:00,1868,3277
2019-11-22T05:42:20-05:00,1872,3537
2019-11-22T06:02:23-05:00,1888,3549
2019-11-22T06:07:18-05:00,1888,3549
2019-11-22T06:12:31-05:00,1888,3549
2019-11-22T06:17:31-05:00,1888,3549
2019-11-22T06:22:27-05:00,1888,3549
2019-11-22T06:27:27-05:00,1888,3559
2019-11-22T06:32:23-05:00,1888,3559
2019-11-22T06:37:28-05:00,1888,3571
2019-11-22T06:42:27-05:00,1879,3571
2019-11-22T06:47:25-05:00,1879,3585
2019-11-22T06:52:19-05:00,1879,3076
2019-11-22T06:57:26-05:00,1879,3215
2019-11-22T07:07:36-05:00,1879,3329
2019-11-22T07:12:26-05:00,1879,3443
2019-11-22T07:34:17-05:00,1886,3443
2019-11-22T07:39:08-05:00,1886,3493
2019-11-22T07:44:19-05:00,1874,3517
2019-11-22T07:49:07-05:00,1874,3517
2019-11-22T07:54:12-05:00,1874,3524
2019-11-22T07:59:34-05:00,1866,3520
2019-11-22T08:04:10-05:00,1866,3504
2019-11-22T08:09:16-05:00,1866,3546
2019-11-22T08:14:20-05:00,1866,3583
2019-11-22T08:19:08-05:00,1866,3583
2019-11-22T08:24:18-05:00,1866,3220
2019-11-22T08:29:13-05:00,1866,3220
2019-11-22T08:34:07-05:00,1866,3388
2019-11-22T08:39:06-05:00,1815,3486
2019-11-22T08:44:08-05:00,1815,3486
2019-11-22T08:49:16-05:00,1815,3491
2019-11-22T08:54:05-05:00,1815,3491
2019-11-22T08:59:22-05:00,1815,3045
2019-11-22T09:09:13-05:00,1755,3458
2019-11-22T09:14:08-05:00,1755,3458
2019-11-22T09:19:11-05:00,1755,3458
2019-11-22T09:24:05-05:00,1750,3485
2019-11-22T09:29:16-05:00,1783,3575
2019-11-22T09:34:15-05:00,1783,3589
2019-11-22T09:39:20-05:00,1783,3591
2019-11-22T09:44:16-05:00,1783,3183
2019-11-22T09:49:06-05:00,1745,3333
2019-11-22T09:54:11-05:00,1864,3333
2019-11-22T09:59:24-05:00,1864,4284
2019-11-22T10:04:21-05:00,1864,3880
2019-11-22T10:09:14-05:00,1864,3880
2019-11-22T10:14:06-05:00,1864,3638
2019-11-22T10:19:10-05:00,1864,3575
2019-11-22T10:24:17-05:00,1857,3302
2019-11-22T10:29:15-05:00,1857,2887
2019-11-22T10:34:12-05:00,1857,3392
2019-11-22T10:39:12-05:00,1857,3261
2019-11-22T10:44:10-05:00,1857,3363
2019-11-22T10:49:06-05:00,1849,3479
2019-11-22T10:54:16-05:00,1830,3479
2019-11-22T10:59:10-05:00,1817,3955
2019-11-22T11:09:07-05:00,1817,3856
2019-11-22T11:14:12-05:00,1817,3610
2019-11-22T11:19:11-05:00,1759,3606
2019-11-22T11:24:15-05:00,1642,3606
2019-11-22T11:29:25-05:00,1642,3588
2019-11-22T11:34:07-05:00,1673,3588
2019-11-22T11:39:13-05:00,1673,3544
2019-11-22T11:44:11-05:00,1673,3571
2019-11-22T11:49:07-05:00,1643,3184
2019-11-22T11:54:11-05:00,1643,3445
2019-11-22T11:59:05-05:00,1643,3554
2019-11-22T12:04:09-05:00,1643,3402
2019-11-22T12:09:09-05:00,1642,3212
2019-11-22T12:14:09-05:00,1642,3559
2019-11-22T12:19:16-05:00,1642,3568
2019-11-22T12:24:15-05:00,1673,3568
2019-11-22T12:29:16-05:00,1673,3587
2019-11-22T12:34:08-05:00,1680,3572
2019-11-22T12:39:09-05:00,1680,3579
2019-11-22T12:44:17-05:00,1680,3580
2019-11-22T12:49:07-05:00,1726,3594
2019-11-22T12:54:15-05:00,1741,3322
2019-11-22T12:59:19-05:00,1770,4164
2019-11-22T13:09:12-05:00,1770,3854
2019-11-22T13:14:09-05:00,1770,3170
2019-11-22T13:19:14-05:00,1770,3170
2019-11-22T13:24:17-05:00,1770,3170
2019-11-22T13:29:17-05:00,1749,3447
2019-11-22T13:34:11-05:00,1827,3534
2019-11-22T13:39:11-05:00,1810,3534
2019-11-22T13:44:13-05:00,1800,3534
2019-11-22T13:49:15-05:00,1800,3556
2019-11-22T13:54:07-05:00,1800,3505
2019-11-22T13:59:16-05:00,1809,3552
2019-11-22T14:04:18-05:00,1779,3552
2019-11-22T14:09:14-05:00,1779,3553
2019-11-22T14:14:21-05:00,1779,3521
2019-11-22T14:19:13-05:00,1779,3575
2019-11-22T14:24:03-05:00,1823,3575
2019-11-22T14:29:13-05:00,1802,3575
2019-11-22T14:34:15-05:00,1802,3581
2019-11-22T14:39:08-05:00,1802,3564
2019-11-22T14:44:16-05:00,1802,3567
2019-11-22T14:49:13-05:00,1802,3567
2019-11-22T14:54:06-05:00,1802,3567
2019-11-22T14:59:17-05:00,1802,3567
2019-11-22T15:09:20-05:00,1802,3579
2019-11-22T15:14:11-05:00,1796,3579
2019-11-22T15:19:23-05:00,1796,3579
2019-11-22T15:24:14-05:00,1796,3579
2019-11-22T15:29:16-05:00,1796,3537
2019-11-22T15:34:08-05:00,1829,3464
2019-11-22T15:39:15-05:00,1829,3464
2019-11-22T15:44:09-05:00,1829,3578
2019-11-22T15:49:13-05:00,1694,3580
2019-11-22T15:54:13-05:00,1694,3580
2019-11-22T15:59:09-05:00,1694,3580
2019-11-22T16:04:21-05:00,1649,3540
2019-11-22T16:09:12-05:00,1649,3502
2019-11-22T16:14:12-05:00,1649,3500
2019-11-22T16:19:13-05:00,1649,3500
2019-11-22T16:24:20-05:00,1649,3500
2019-11-22T16:29:10-05:00,1649,3500
2019-11-22T16:34:13-05:00,1649,3500
2019-11-22T16:39:13-05:00,1649,3556
2019-11-22T16:44:20-05:00,1646,3092
2019-11-22T16:49:12-05:00,1682,3092
2019-11-22T16:54:10-05:00,1682,3053
2019-11-22T16:59:16-05:00,1682,3442
2019-11-22T17:09:20-05:00,1682,3442
2019-11-22T17:14:11-05:00,1667,3466
2019-11-22T18:00:22-05:00,1666,3497
2019-11-22T23:41:33-05:00,1834,3586
2019-11-22T23:46:23-05:00,1668,3594
2019-11-22T23:51:30-05:00,1668,3453
2019-11-22T23:56:29-05:00,1668,3499
2019-11-23T00:01:24-05:00,1668,3584
2019-11-23T00:06:27-05:00,1819,3591
2019-11-23T00:11:27-05:00,1828,3592
2019-11-23T00:16:24-05:00,1828,3131
2019-11-23T00:21:25-05:00,1828,3329
2019-11-23T00:26:33-05:00,1828,3595
2019-11-23T00:31:16-05:00,1828,3529
2019-11-23T00:36:21-05:00,1828,3529
2019-11-23T00:41:22-05:00,1828,3529
2019-11-23T00:46:22-05:00,1828,3538
2019-11-23T00:51:24-05:00,1828,3538
2019-11-23T00:56:19-05:00,1828,3539
2019-11-23T01:11:31-05:00,1829,3539
2019-11-23T01:16:31-05:00,1829,3549
2019-11-23T01:21:26-05:00,1829,3549
2019-11-23T01:26:21-05:00,1829,3549
2019-11-23T01:31:22-05:00,1829,3549
2019-11-23T01:36:26-05:00,1829,3549
2019-11-23T01:41:22-05:00,1829,3549
2019-11-23T01:46:22-05:00,1829,3549
2019-11-23T01:51:27-05:00,1829,3549
2019-11-23T01:56:28-05:00,1829,3549
2019-11-23T02:01:25-05:00,1829,3549
2019-11-23T02:06:23-05:00,1829,3549
2019-11-23T02:11:23-05:00,1829,3549
2019-11-23T02:16:23-05:00,1829,3549
2019-11-23T02:21:23-05:00,1829,3548
2019-11-23T02:26:12-05:00,1829,3548
2019-11-23T02:31:23-05:00,1666,2866
2019-11-23T02:36:21-05:00,1666,2928
2019-11-23T02:41:18-05:00,1761,2997
2019-11-23T02:46:21-05:00,1804,3388
2019-11-23T02:51:16-05:00,1804,3369
2019-11-23T02:56:23-05:00,1804,3206
2019-11-23T03:11:17-05:00,1828,3268
2019-11-23T03:16:24-05:00,1828,3268
2019-11-23T03:21:28-05:00,1828,3407
2019-11-23T03:26:24-05:00,1828,3407
2019-11-23T03:31:25-05:00,1828,3650
2019-11-23T03:36:28-05:00,1828,3549
2019-11-23T03:41:29-05:00,1828,3549
2019-11-23T03:46:22-05:00,1828,2979
2019-11-23T03:51:16-05:00,1828,3271
2019-11-23T03:56:19-05:00,1779,3317
2019-11-23T04:01:24-05:00,1779,3510
2019-11-23T04:06:25-05:00,1779,3510
2019-11-23T04:11:15-05:00,1779,3510
2019-11-23T04:16:23-05:00,1779,3510
2019-11-23T04:21:20-05:00,1779,3510
2019-11-23T04:26:21-05:00,1824,3520
2019-11-23T04:31:23-05:00,1824,3520
2019-11-23T04:36:32-05:00,1824,4622
2019-11-23T04:41:20-05:00,1824,5325
2019-11-23T04:46:24-05:00,1817,5325
2019-11-23T04:51:19-05:00,1817,4942
2019-11-23T04:56:24-05:00,1742,4942
2019-11-23T05:11:23-05:00,1742,4478
2019-11-23T05:16:21-05:00,1742,4478
2019-11-23T05:21:29-05:00,1742,4478
2019-11-23T05:26:25-05:00,1742,3643
2019-11-23T05:31:16-05:00,1742,3643
2019-11-23T05:36:21-05:00,1742,3643
2019-11-23T05:41:20-05:00,1742,3643
2019-11-23T05:46:23-05:00,1783,3643
2019-11-23T05:51:25-05:00,1783,3643
2019-11-23T05:56:21-05:00,1841,3587
2019-11-23T06:01:25-05:00,1841,3574
2019-11-23T06:06:21-05:00,1841,3574
2019-11-23T06:11:25-05:00,1841,3218
2019-11-23T06:16:21-05:00,1841,3254
2019-11-23T06:21:21-05:00,1841,3449
2019-11-23T06:26:31-05:00,1841,3449
2019-11-23T06:31:26-05:00,1841,3449
2019-11-23T06:36:24-05:00,1774,3449
2019-11-23T06:41:10-05:00,1774,3504
2019-11-23T06:46:27-05:00,1842,3508
2019-11-23T06:51:18-05:00,1842,3536
2019-11-23T06:56:25-05:00,1848,3539
2019-11-23T07:11:21-05:00,1681,3539
2019-11-23T07:16:25-05:00,1680,3540
2019-11-23T07:21:22-05:00,1678,3540
2019-11-23T07:26:22-05:00,1678,3540
2019-11-23T07:31:29-05:00,1764,3540
2019-11-23T07:36:26-05:00,1825,3540
2019-11-23T07:41:23-05:00,1825,3540
2019-11-23T07:46:21-05:00,1825,2996
2019-11-23T07:51:20-05:00,1825,2996
2019-11-23T07:56:30-05:00,1823,2996
2019-11-23T08:01:26-05:00,1823,3173
2019-11-23T08:06:23-05:00,1823,3264
2019-11-23T08:11:18-05:00,1749,3332
2019-11-23T08:16:19-05:00,1749,3387
2019-11-23T08:21:21-05:00,1749,3414
2019-11-23T08:26:10-05:00,1749,3485
2019-11-23T08:31:23-05:00,1749,3522
2019-11-23T08:36:15-05:00,1749,3513
2019-11-23T08:41:22-05:00,1749,3548
2019-11-23T08:46:20-05:00,1749,3546
2019-11-23T08:51:21-05:00,1749,3546
2019-11-23T08:56:23-05:00,1749,3512
2019-11-23T09:11:22-05:00,1749,3526
2019-11-23T09:16:16-05:00,1706,3514
2019-11-23T09:21:31-05:00,1705,3514
2019-11-23T09:26:23-05:00,1705,3514
2019-11-23T09:31:28-05:00,1705,3514
2019-11-23T09:36:24-05:00,1705,3514
2019-11-23T09:41:14-05:00,1674,3511
2019-11-23T09:46:22-05:00,1674,3511
2019-11-23T09:51:30-05:00,1674,3511
2019-11-23T09:56:16-05:00,1675,3511
2019-11-23T10:01:21-05:00,1675,3230
2019-11-23T10:06:20-05:00,1675,3286
2019-11-23T10:11:17-05:00,1675,3340
2019-11-23T10:16:14-05:00,1675,3420
2019-11-23T10:21:25-05:00,1675,3434
2019-11-23T10:26:17-05:00,1675,3445
2019-11-23T10:31:18-05:00,1675,3587
2019-11-23T10:36:16-05:00,1705,3534
2019-11-23T10:41:17-05:00,1701,3511
2019-11-23T10:46:24-05:00,1701,3505
2019-11-23T10:51:25-05:00,1668,3395
2019-11-23T10:56:23-05:00,1668,3479
2019-11-23T11:11:23-05:00,1668,3505
2019-11-23T11:16:25-05:00,1668,3514
2019-11-23T11:21:25-05:00,1714,3511
2019-11-23T11:26:18-05:00,1714,3511
2019-11-23T11:31:22-05:00,1826,3538
2019-11-23T11:36:22-05:00,1824,3540
2019-11-23T11:41:27-05:00,1824,3540
2019-11-23T11:46:23-05:00,1824,3536
2019-11-23T11:51:15-05:00,1849,3523
2019-11-23T11:56:16-05:00,1849,3501
2019-11-23T12:01:20-05:00,1114,3501
2019-11-23T12:06:16-05:00,1114,3501
2019-11-23T12:11:21-05:00,1550,3522
2019-11-23T12:16:24-05:00,1534,3525
2019-11-23T12:21:16-05:00,1534,3537
2019-11-23T12:26:25-05:00,1534,3540
2019-11-23T12:31:19-05:00,1749,3540
2019-11-23T12:36:27-05:00,1749,3540
2019-11-23T12:41:24-05:00,1725,3540
2019-11-23T12:46:23-05:00,1725,3402
2019-11-23T12:51:18-05:00,1725,3402
2019-11-23T12:56:31-05:00,1725,3346
2019-11-23T13:11:30-05:00,1794,3361
2019-11-23T13:16:23-05:00,1794,3361
2019-11-23T13:21:25-05:00,1845,3266
2019-11-23T13:26:20-05:00,1845,3254
2019-11-23T13:31:24-05:00,1845,3251
2019-11-23T13:36:20-05:00,1845,3249
2019-11-23T13:41:20-05:00,1845,3249
2019-11-23T13:46:23-05:00,1845,3249
2019-11-23T13:51:17-05:00,1847,3249
2019-11-23T13:56:24-05:00,1847,3249
2019-11-23T14:01:20-05:00,1847,3368
2019-11-23T14:06:27-05:00,1850,3370
2019-11-23T14:11:27-05:00,1850,3441
2019-11-23T14:16:24-05:00,1850,2899
2019-11-23T14:21:20-05:00,1850,2899
2019-11-23T14:26:28-05:00,1850,2899
2019-11-23T14:31:14-05:00,1850,3432
2019-11-23T14:36:24-05:00,1850,3497
2019-11-23T14:41:29-05:00,1850,3497
2019-11-23T14:46:22-05:00,1850,3497
2019-11-23T14:51:21-05:00,1771,3518
2019-11-23T14:56:26-05:00,1837,3518
2019-11-23T15:11:24-05:00,1848,3518
2019-11-23T15:16:23-05:00,1848,3518
2019-11-23T15:21:23-05:00,1848,3518
2019-11-23T15:26:19-05:00,1848,3518
2019-11-23T15:31:23-05:00,1848,3518
2019-11-23T15:36:21-05:00,1848,3518
2019-11-23T15:41:18-05:00,1845,3535
2019-11-23T15:46:13-05:00,1850,3553
2019-11-23T15:51:25-05:00,1850,3553
2019-11-23T15:56:28-05:00,1850,3551
2019-11-23T16:01:31-05:00,1850,3261
2019-11-23T16:06:19-05:00,1850,3385
2019-11-23T16:11:25-05:00,1850,3466
2019-11-23T16:16:31-05:00,1850,3482
2019-11-23T16:21:28-05:00,1740,3502
2019-11-23T16:26:26-05:00,1740,3502
2019-11-23T16:31:21-05:00,1740,3514
2019-11-23T16:36:21-05:00,1740,3514
2019-11-23T16:41:19-05:00,1740,3531
2019-11-23T16:46:28-05:00,1740,3537
2019-11-23T16:51:29-05:00,1740,3537
2019-11-23T16:56:15-05:00,1740,3538
2019-11-23T17:11:24-05:00,1740,3538
2019-11-23T17:16:29-05:00,1740,3538
2019-11-23T17:21:24-05:00,1740,3538
2019-11-23T17:26:28-05:00,1740,3538
2019-11-23T17:31:20-05:00,1740,3538
2019-11-23T17:36:23-05:00,1740,3539
2019-11-23T17:41:28-05:00,1740,2986
2019-11-23T17:46:21-05:00,1846,2986
2019-11-23T17:51:22-05:00,1846,2986
2019-11-23T17:56:29-05:00,1849,2986
2019-11-23T18:01:17-05:00,1849,3202
2019-11-23T18:06:25-05:00,1849,3202
2019-11-23T18:11:24-05:00,1849,3169
2019-11-23T18:16:22-05:00,1849,3169
2019-11-23T18:21:22-05:00,1849,3085
2019-11-23T18:26:22-05:00,1701,3050
2019-11-23T18:31:25-05:00,1701,3050
2019-11-23T18:36:26-05:00,1701,3481
2019-11-23T18:41:23-05:00,1807,3485
2019-11-23T18:46:26-05:00,1807,3538
2019-11-23T18:51:20-05:00,1807,3581
2019-11-23T18:56:18-05:00,1807,3403
2019-11-23T19:11:24-05:00,1812,3478
2019-11-23T19:16:23-05:00,1846,3540
2019-11-23T19:21:18-05:00,1694,3540
2019-11-23T19:26:27-05:00,1694,3539
2019-11-23T19:31:18-05:00,1701,3539
2019-11-23T19:36:29-05:00,1701,3539
2019-11-23T19:41:31-05:00,1701,3539
2019-11-23T19:46:21-05:00,1701,3527
2019-11-23T19:51:23-05:00,1713,3527
2019-11-23T19:56:23-05:00,1779,3537
2019-11-23T20:01:20-05:00,1779,3539
2019-11-23T20:06:20-05:00,1779,3539
2019-11-23T20:11:20-05:00,1779,3539
2019-11-23T20:16:25-05:00,1764,3539
2019-11-23T20:21:22-05:00,1818,3588
2019-11-23T20:26:22-05:00,1818,3545
2019-11-23T20:31:21-05:00,1818,3545
2019-11-23T20:36:28-05:00,1810,3543
2019-11-23T20:41:15-05:00,1810,3475
2019-11-23T20:46:25-05:00,1678,3454
2019-11-23T20:51:20-05:00,1790,3532
2019-11-23T20:56:27-05:00,1790,3539
2019-11-23T21:11:22-05:00,1844,3539
2019-11-23T21:16:18-05:00,1747,3535
2019-11-23T21:21:22-05:00,1747,3535
2019-11-23T21:26:19-05:00,1747,3532
2019-11-23T21:31:25-05:00,1799,3531
2019-11-23T21:36:24-05:00,1652,3534
2019-11-23T21:41:26-05:00,1652,3235
2019-11-23T21:46:26-05:00,1652,2947
2019-11-23T21:51:25-05:00,1652,3539
2019-11-23T21:56:31-05:00,1644,3539
2019-11-23T22:01:17-05:00,1644,3506
2019-11-23T22:06:16-05:00,1644,3500
2019-11-23T22:11:21-05:00,1644,3535
2019-11-23T22:16:19-05:00,1644,3538
2019-11-23T22:21:20-05:00,1644,3538
2019-11-23T22:26:21-05:00,2084,3538
2019-11-23T22:31:19-05:00,2084,3539
2019-11-23T22:36:23-05:00,2084,3539
2019-11-23T22:41:23-05:00,1962,3539
2019-11-23T22:46:26-05:00,1962,3539
2019-11-23T22:51:32-05:00,1962,3539
2019-11-23T22:56:20-05:00,1962,3539
2019-11-23T23:11:28-05:00,1962,3539
2019-11-23T23:16:18-05:00,1962,3539
2019-11-23T23:21:10-05:00,1840,9057
2019-11-23T23:26:21-05:00,1840,3696
2019-11-23T23:31:21-05:00,1840,3662
2019-11-23T23:36:17-05:00,1840,3662
2019-11-23T23:41:21-05:00,1840,3570
2019-11-23T23:46:18-05:00,1840,3512
2019-11-23T23:51:30-05:00,1840,3502
2019-11-23T23:56:23-05:00,1840,3502
2019-11-24T00:01:19-05:00,1840,3539
2019-11-24T00:06:16-05:00,1840,3539
2019-11-24T00:11:24-05:00,1840,3539
2019-11-24T00:16:31-05:00,1847,3539
2019-11-24T00:21:15-05:00,1847,3539
2019-11-24T00:26:21-05:00,1848,3539
2019-11-24T00:31:17-05:00,1848,3539
2019-11-24T00:36:23-05:00,1848,3539
2019-11-24T00:41:23-05:00,1848,3539
2019-11-24T00:46:28-05:00,1848,3539
2019-11-24T00:51:26-05:00,1845,3540
2019-11-24T00:56:25-05:00,1875,3539
2019-11-24T01:11:19-05:00,1907,3539
2019-11-24T01:16:19-05:00,1907,3539
2019-11-24T01:21:23-05:00,1907,3083
2019-11-24T01:26:25-05:00,1907,3142
2019-11-24T01:31:21-05:00,1907,3203
2019-11-24T01:36:19-05:00,1907,3426
2019-11-24T01:41:20-05:00,1907,3454
2019-11-24T01:46:24-05:00,1907,3454
2019-11-24T01:51:22-05:00,1927,3454
2019-11-24T01:56:20-05:00,1927,3454
2019-11-24T02:01:22-05:00,1927,3490
2019-11-24T02:06:27-05:00,1927,3499
2019-11-24T02:11:29-05:00,1781,3499
2019-11-24T02:16:32-05:00,1781,3499
2019-11-24T02:21:23-05:00,1781,3499
2019-11-24T02:26:23-05:00,1781,3525
2019-11-24T02:31:17-05:00,1821,3525
2019-11-24T02:36:17-05:00,1821,3524
2019-11-24T02:41:20-05:00,1942,3529
2019-11-24T02:46:13-05:00,1942,3536
2019-11-24T02:51:25-05:00,1942,3536
2019-11-24T02:56:23-05:00,1921,3537
2019-11-24T03:11:20-05:00,1921,3537
2019-11-24T03:16:17-05:00,1921,3539
2019-11-24T03:21:20-05:00,1921,3539
2019-11-24T03:26:27-05:00,1921,3539
2019-11-24T03:31:22-05:00,1921,3539
2019-11-24T03:36:28-05:00,1921,3539
2019-11-24T03:41:19-05:00,1943,3539
2019-11-24T03:46:18-05:00,1943,3539
2019-11-24T03:51:18-05:00,1943,3539
2019-11-24T03:56:25-05:00,1943,3539
2019-11-24T04:01:25-05:00,1943,3539
2019-11-24T04:06:17-05:00,1973,3539
2019-11-24T04:11:29-05:00,1973,3539
2019-11-24T04:16:29-05:00,1973,3539
2019-11-24T04:21:23-05:00,1973,3538
2019-11-24T04:26:21-05:00,1973,3538
2019-11-24T04:31:31-05:00,1973,3538
2019-11-24T04:36:24-05:00,1973,3538
2019-11-24T04:41:14-05:00,1973,3538
2019-11-24T04:46:13-05:00,1982,3537
2019-11-24T04:51:28-05:00,1982,3536
2019-11-24T04:56:24-05:00,1982,3514
2019-11-24T05:11:25-05:00,1998,3514
2019-11-24T05:16:17-05:00,1998,3514
2019-11-24T05:21:14-05:00,1773,3514
2019-11-24T05:26:26-05:00,1773,3533
2019-11-24T05:31:26-05:00,2055,3533
2019-11-24T05:36:25-05:00,2055,3533
2019-11-24T05:41:25-05:00,2055,3534
2019-11-24T05:46:21-05:00,2055,3534
2019-11-24T05:51:24-05:00,2055,3534
2019-11-24T05:56:27-05:00,1942,3535
2019-11-24T06:01:23-05:00,1942,3535
2019-11-24T06:06:17-05:00,1942,3535
2019-11-24T06:11:25-05:00,1942,3535
2019-11-24T06:16:25-05:00,1942,3158
2019-11-24T06:21:20-05:00,1942,3427
2019-11-24T06:26:19-05:00,1942,3518
2019-11-24T06:31:26-05:00,1942,3532
2019-11-24T06:36:23-05:00,1942,3533
2019-11-24T06:41:21-05:00,1942,3534
2019-11-24T06:46:31-05:00,1942,3535
2019-11-24T06:51:21-05:00,1942,3535
2019-11-24T06:56:26-05:00,1942,3535
2019-11-24T07:11:17-05:00,1942,3535
2019-11-24T07:16:25-05:00,1942,3535
2019-11-24T07:21:20-05:00,1846,3535
2019-11-24T07:26:28-05:00,1846,3535
2019-11-24T07:31:23-05:00,1846,3535
2019-11-24T07:36:22-05:00,1846,3535
2019-11-24T07:41:28-05:00,1769,3535
2019-11-24T07:46:27-05:00,1769,3535
2019-11-24T07:51:27-05:00,1772,3535
2019-11-24T07:56:32-05:00,1772,3535
2019-11-24T08:01:27-05:00,1772,3535
2019-11-24T08:06:21-05:00,1790,3535
2019-11-24T08:11:23-05:00,1790,3535
2019-11-24T08:16:29-05:00,1802,3535
2019-11-24T08:21:26-05:00,1802,3535
2019-11-24T08:26:24-05:00,1802,3535
2019-11-24T08:31:28-05:00,1802,3547
2019-11-24T08:36:16-05:00,1802,3547
2019-11-24T08:41:17-05:00,1802,3547
2019-11-24T08:46:17-05:00,1802,3547
2019-11-24T08:51:19-05:00,1802,3533
2019-11-24T08:56:17-05:00,1811,3531
2019-11-24T09:11:24-05:00,1826,3530
2019-11-24T09:16:44-05:00,1826,3161
2019-11-24T09:21:26-05:00,1826,3544
2019-11-24T09:26:20-05:00,1826,3544
2019-11-24T09:31:20-05:00,1739,3538
2019-11-24T09:36:21-05:00,1739,3531
2019-11-24T09:41:21-05:00,1739,3531
2019-11-24T09:46:30-05:00,1739,3531
2019-11-24T09:51:24-05:00,1792,3531
2019-11-24T09:56:25-05:00,1792,3529
2019-11-24T10:01:19-05:00,1792,3529
2019-11-24T10:06:21-05:00,1792,3529
2019-11-24T10:11:26-05:00,1807,3528
2019-11-24T10:16:16-05:00,1661,3520
2019-11-24T10:21:30-05:00,1870,3277
2019-11-24T10:26:18-05:00,1870,3381
2019-11-24T10:31:21-05:00,1870,3178
2019-11-24T10:36:22-05:00,1870,3178
2019-11-24T10:41:14-05:00,1870,3178
2019-11-24T10:46:22-05:00,1874,3178
2019-11-24T10:51:15-05:00,1874,3365
2019-11-24T10:56:23-05:00,1876,3454
2019-11-24T11:11:23-05:00,1876,3469
2019-11-24T11:16:24-05:00,1876,3474
2019-11-24T11:21:29-05:00,1879,3474
2019-11-24T11:26:26-05:00,1879,3533
2019-11-24T11:31:18-05:00,1879,3502
2019-11-24T11:36:24-05:00,1879,3502
2019-11-24T11:41:23-05:00,1861,3502
2019-11-24T11:46:16-05:00,1861,3502
2019-11-24T11:51:29-05:00,1861,3498
2019-11-24T11:56:22-05:00,1828,3535
2019-11-24T12:01:22-05:00,1828,3535
2019-11-24T12:06:25-05:00,1772,3535
2019-11-24T12:11:20-05:00,1766,3535
2019-11-24T12:16:23-05:00,1683,3535
2019-11-24T12:21:29-05:00,1875,3535
2019-11-24T12:26:21-05:00,1875,3515
2019-11-24T12:31:29-05:00,1875,3222
2019-11-24T12:36:30-05:00,1875,3423
2019-11-24T12:41:23-05:00,1875,3518
2019-11-24T12:46:20-05:00,1875,3532
2019-11-24T12:51:26-05:00,1875,3526
2019-11-24T12:56:23-05:00,1875,3532
2019-11-24T13:11:18-05:00,1712,3532
2019-11-24T13:16:26-05:00,1708,3533
2019-11-24T13:21:16-05:00,1708,3532
2019-11-24T13:26:20-05:00,1939,3532
2019-11-24T13:31:25-05:00,1842,3532
2019-11-24T13:36:28-05:00,2241,3532
2019-11-24T13:41:23-05:00,2264,3531
2019-11-24T13:46:20-05:00,2264,3533
2019-11-24T13:51:16-05:00,2264,3513
2019-11-24T13:56:30-05:00,2264,3531
2019-11-24T14:01:25-05:00,2361,3405
2019-11-24T14:06:17-05:00,2098,3300
2019-11-24T14:11:20-05:00,2098,3416
2019-11-24T14:16:28-05:00,2122,3517
2019-11-24T14:21:23-05:00,2122,3438
2019-11-24T14:26:28-05:00,2122,3340
2019-11-24T14:31:23-05:00,2122,3340
2019-11-24T14:36:28-05:00,2122,3340
2019-11-24T14:41:18-05:00,2122,3525
2019-11-24T14:46:21-05:00,2122,3038
2019-11-24T14:51:23-05:00,2122,3335
2019-11-24T14:56:22-05:00,2133,3510
2019-11-24T15:11:23-05:00,2166,3509
2019-11-24T15:16:24-05:00,2166,3506
2019-11-24T15:21:20-05:00,2166,3504
2019-11-24T15:26:20-05:00,2385,3500
2019-11-24T15:31:28-05:00,2385,3500
2019-11-24T15:36:25-05:00,2385,3512
2019-11-24T15:41:18-05:00,2152,3531
2019-11-24T15:46:26-05:00,2152,3532
